time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),cloud_cover (%),wind_speed_10m (km/h)
2022-09-07T17:00,26.6,86,24.2,32.2,0.20,0.20,100,4.8
2022-09-07T18:00,26.6,86,24.0,31.9,0.20,0.20,100,5.4
2022-09-07T19:00,26.3,86,23.8,31.3,0.40,0.40,91,6.6
2022-09-07T20:00,26.5,90,24.7,31.8,0.50,0.50,62,8.1
2022-09-07T21:00,26.6,90,24.9,32.2,0.10,0.10,63,7.6
2022-09-07T22:00,26.3,91,24.7,31.9,0.00,0.00,55,6.5
2022-09-07T23:00,25.9,91,24.3,31.7,0.00,0.00,94,3.8
2022-09-08T00:00,25.9,91,24.2,31.3,0.60,0.60,97,5.6
2022-09-08T01:00,25.4,93,24.2,31.3,1.20,1.20,90,2.7
2022-09-08T02:00,25.3,92,23.9,30.3,1.70,1.70,100,7.0
2022-09-08T03:00,25.1,93,23.9,30.2,1.90,1.90,90,6.4
2022-09-08T04:00,25.0,94,23.9,29.9,0.40,0.40,53,8.0
2022-09-08T05:00,24.9,94,23.9,29.5,0.50,0.50,92,10.3
2022-09-08T06:00,24.6,96,23.9,28.4,0.70,0.70,100,15.6
2022-09-08T07:00,25.1,92,23.7,29.8,0.20,0.20,82,8.0
2022-09-08T08:00,25.2,93,24.0,30.3,1.00,1.00,90,7.3
2022-09-08T09:00,25.6,93,24.3,31.1,0.70,0.70,90,5.4
2022-09-08T10:00,25.9,91,24.3,31.2,0.70,0.70,100,6.7
2022-09-08T11:00,26.6,86,24.1,31.6,0.50,0.50,100,8.4
2022-09-08T12:00,27.1,86,24.5,32.1,0.10,0.10,86,10.2
2022-09-08T13:00,27.3,87,25.0,32.6,0.10,0.10,100,10.2
2022-09-08T14:00,28.1,80,24.4,32.9,0.30,0.30,100,11.0
2022-09-08T15:00,27.6,81,24.1,32.0,0.10,0.10,100,12.3
2022-09-08T16:00,25.8,87,23.4,30.2,2.70,2.70,100,8.8
2022-09-08T17:00,24.9,93,23.8,29.8,4.10,4.10,90,7.7
2022-09-08T18:00,25.0,91,23.5,29.3,2.00,2.00,90,10.9
2022-09-08T19:00,25.6,89,23.6,30.9,6.30,6.30,92,4.0
2022-09-08T20:00,25.5,92,24.1,31.3,0.60,0.60,96,2.6
2022-09-08T21:00,25.6,91,24.0,31.3,0.40,0.40,90,3.4
2022-09-08T22:00,25.5,93,24.2,31.3,1.10,1.10,89,2.9
2022-09-08T23:00,25.4,93,24.2,31.1,0.20,0.20,95,3.4
2022-09-09T00:00,25.4,93,24.1,31.0,0.10,0.10,100,3.7
2022-09-09T01:00,25.3,90,23.6,30.7,0.00,0.00,90,3.6
2022-09-09T02:00,25.4,89,23.4,30.5,0.00,0.00,88,4.0
2022-09-09T03:00,25.5,90,23.8,30.6,0.00,0.00,93,6.2
2022-09-09T04:00,25.4,91,23.8,30.7,0.00,0.00,86,5.0
2022-09-09T05:00,25.0,93,23.8,30.4,0.00,0.00,71,4.1
2022-09-09T06:00,24.7,94,23.6,30.1,0.00,0.00,68,3.9
2022-09-09T07:00,25.8,88,23.7,30.6,0.00,0.00,58,7.6
2022-09-09T08:00,26.6,85,23.8,31.7,0.00,0.00,53,6.0
2022-09-09T09:00,27.5,80,23.7,32.4,0.00,0.00,51,7.3
2022-09-09T10:00,28.3,76,23.8,33.6,0.00,0.00,94,4.7
2022-09-09T11:00,28.6,76,23.9,33.9,0.00,0.00,83,5.4
2022-09-09T12:00,29.1,75,24.2,35.0,0.00,0.00,71,7.3
2022-09-09T13:00,29.1,76,24.4,35.5,0.10,0.10,80,10.8
2022-09-09T14:00,27.8,81,24.3,33.3,0.60,0.60,45,7.5
2022-09-09T15:00,28.4,79,24.5,34.3,0.10,0.10,43,4.6
2022-09-09T16:00,28.7,78,24.4,34.1,0.00,0.00,22,6.6
2022-09-09T17:00,28.3,79,24.3,33.1,0.80,0.80,92,10.5
2022-09-09T18:00,27.2,83,24.2,32.7,0.30,0.30,81,5.1
2022-09-09T19:00,27.9,79,24.0,32.8,2.20,2.20,88,8.4
2022-09-09T20:00,25.9,88,23.7,31.7,5.40,5.40,52,0.7
2022-09-09T21:00,26.1,90,24.3,32.0,0.10,0.10,70,2.8
2022-09-09T22:00,26.5,84,23.7,31.7,0.10,0.10,60,4.9
2022-09-09T23:00,26.2,88,24.0,30.7,0.00,0.00,59,11.8
2022-09-10T00:00,25.3,92,23.9,30.2,0.40,0.40,100,7.6
2022-09-10T01:00,24.9,93,23.6,29.5,3.60,3.60,82,9.0
2022-09-10T02:00,24.9,90,23.1,30.0,0.20,0.20,45,3.1
2022-09-10T03:00,24.7,91,23.1,29.9,0.10,0.10,49,2.7
2022-09-10T04:00,24.6,90,22.9,28.8,0.10,0.10,52,8.9
2022-09-10T05:00,24.0,93,22.9,28.9,0.00,0.00,48,3.9
2022-09-10T06:00,24.2,93,23.0,29.0,0.00,0.00,41,4.7
2022-09-10T07:00,25.5,92,24.1,30.5,0.00,0.00,92,7.9
2022-09-10T08:00,26.1,90,24.3,31.3,0.00,0.00,80,7.6
2022-09-10T09:00,26.9,87,24.5,32.5,0.00,0.00,59,5.4
2022-09-10T10:00,28.0,81,24.4,33.7,0.00,0.00,62,4.3
2022-09-10T11:00,29.0,77,24.7,36.1,0.00,0.00,49,3.1
2022-09-10T12:00,29.6,75,24.6,37.2,0.00,0.00,21,2.5
2022-09-10T13:00,30.2,73,24.9,39.1,0.00,0.00,19,2.9
2022-09-10T14:00,30.2,75,25.3,38.1,0.00,0.00,23,7.2
2022-09-10T15:00,29.4,77,24.9,35.4,0.70,0.70,64,13.0
2022-09-10T16:00,28.8,76,24.1,34.2,0.80,0.80,59,5.1
2022-09-10T17:00,28.0,78,23.8,32.8,0.20,0.20,100,8.2
2022-09-10T18:00,26.0,91,24.3,30.0,2.90,2.90,99,15.5
2022-09-10T19:00,26.5,87,24.1,31.8,12.90,12.90,47,5.8
2022-09-10T20:00,26.1,89,24.1,31.7,0.00,0.00,31,4.2
2022-09-10T21:00,25.9,90,24.1,31.4,0.00,0.00,41,4.3
2022-09-10T22:00,25.7,91,24.1,31.2,0.00,0.00,40,4.6
2022-09-10T23:00,25.7,90,23.9,31.1,0.00,0.00,36,4.1
2022-09-11T00:00,25.3,91,23.8,30.7,0.00,0.00,38,4.6
2022-09-11T01:00,25.2,92,23.8,30.6,0.00,0.00,31,4.7
2022-09-11T02:00,25.3,93,24.0,30.8,0.00,0.00,44,4.6
2022-09-11T03:00,25.4,92,23.9,30.7,0.00,0.00,50,5.2
2022-09-11T04:00,25.3,93,24.0,30.7,0.00,0.00,48,5.0
2022-09-11T05:00,25.0,94,24.0,30.4,0.00,0.00,49,4.8
2022-09-11T06:00,24.6,96,23.9,30.0,0.00,0.00,54,4.0
2022-09-11T07:00,26.0,91,24.4,31.7,0.00,0.00,32,4.4
2022-09-11T08:00,27.0,84,24.0,32.3,0.00,0.00,33,5.2
2022-09-11T09:00,28.1,79,24.1,33.2,0.00,0.00,31,6.9
2022-09-11T10:00,29.2,74,24.0,34.9,0.00,0.00,34,7.2
2022-09-11T11:00,30.0,69,23.7,36.3,0.00,0.00,55,7.6
2022-09-11T12:00,30.3,69,23.9,37.1,0.10,0.10,51,8.5
2022-09-11T13:00,31.0,64,23.4,37.5,0.10,0.10,42,9.2
2022-09-11T14:00,31.1,64,23.6,37.1,0.10,0.10,16,9.8
2022-09-11T15:00,31.1,62,23.0,36.4,0.00,0.00,13,9.0
2022-09-11T16:00,30.9,63,23.1,35.9,0.00,0.00,28,4.4
2022-09-11T17:00,30.0,67,23.1,35.0,0.20,0.20,48,4.1
2022-09-11T18:00,29.0,73,23.7,33.7,0.10,0.10,38,8.7
2022-09-11T19:00,29.2,77,24.8,34.1,1.40,1.40,59,11.8
2022-09-11T20:00,28.1,82,24.6,32.6,0.00,0.00,52,13.4
2022-09-11T21:00,27.3,84,24.3,32.4,0.00,0.00,22,8.8
2022-09-11T22:00,26.9,84,23.9,31.7,0.00,0.00,38,8.7
2022-09-11T23:00,26.6,84,23.7,31.4,0.00,0.00,45,7.6
2022-09-12T00:00,26.5,83,23.3,31.2,0.00,0.00,56,7.0
2022-09-12T01:00,26.1,87,23.7,31.3,0.00,0.00,46,4.7
2022-09-12T02:00,25.4,90,23.7,30.8,0.90,0.90,87,4.0
2022-09-12T03:00,25.1,87,22.8,29.7,1.10,1.10,65,5.8
2022-09-12T04:00,25.4,87,23.0,30.7,0.30,0.30,85,1.6
2022-09-12T05:00,25.8,82,22.5,30.6,0.10,0.10,80,3.2
2022-09-12T06:00,25.3,87,23.0,30.3,0.00,0.00,53,3.3
2022-09-12T07:00,25.5,91,23.9,30.4,0.00,0.00,61,7.9
2022-09-12T08:00,26.3,87,23.9,31.4,0.10,0.10,41,6.9
2022-09-12T09:00,27.4,82,24.1,32.5,0.00,0.00,72,6.9
2022-09-12T10:00,28.6,76,23.9,33.4,0.00,0.00,70,9.3
2022-09-12T11:00,29.4,72,23.8,35.2,0.10,0.10,26,7.4
2022-09-12T12:00,29.8,73,24.5,37.4,0.10,0.10,40,4.0
2022-09-12T13:00,30.0,74,24.8,39.3,0.10,0.10,36,0.4
2022-09-12T14:00,30.0,74,24.9,37.7,0.10,0.10,41,2.6
2022-09-12T15:00,29.4,75,24.5,35.0,1.80,1.80,86,7.6
2022-09-12T16:00,26.9,82,23.7,31.8,2.30,2.30,100,6.9
2022-09-12T17:00,27.4,76,22.8,32.3,0.20,0.20,43,3.6
2022-09-12T18:00,27.6,84,24.6,33.8,0.00,0.00,31,1.8
2022-09-12T19:00,28.1,80,24.4,33.8,0.00,0.00,33,4.5
2022-09-12T20:00,27.9,82,24.5,33.6,0.00,0.00,33,5.7
2022-09-12T21:00,28.1,82,24.8,33.7,0.00,0.00,53,6.8
2022-09-12T22:00,27.8,86,25.1,33.3,0.00,0.00,58,8.8
2022-09-12T23:00,26.7,89,24.6,32.6,0.00,0.00,74,4.3
2022-09-13T00:00,26.9,85,24.1,32.4,0.20,0.20,67,4.8
2022-09-13T01:00,26.3,89,24.3,31.8,0.00,0.00,55,5.7
2022-09-13T02:00,27.6,79,23.5,33.3,0.00,0.00,43,0.8
2022-09-13T03:00,25.9,91,24.3,31.6,0.00,0.00,27,4.1
2022-09-13T04:00,25.7,96,25.0,31.9,0.00,0.00,14,3.5
2022-09-13T05:00,25.2,98,24.8,31.2,0.00,0.00,14,4.0
2022-09-13T06:00,25.7,96,25.1,32.1,0.00,0.00,14,2.6
2022-09-13T07:00,26.5,95,25.6,32.8,0.00,0.00,29,5.8
2022-09-13T08:00,27.3,88,25.2,33.3,0.00,0.00,42,5.9
2022-09-13T09:00,28.4,79,24.4,33.6,0.10,0.10,14,8.3
2022-09-13T10:00,29.4,75,24.5,35.1,0.10,0.10,12,8.7
2022-09-13T11:00,30.2,72,24.6,37.5,0.10,0.10,14,5.9
2022-09-13T12:00,30.5,72,24.9,38.8,0.30,0.30,17,3.4
2022-09-13T13:00,30.4,74,25.3,39.5,0.40,0.40,22,1.4
2022-09-13T14:00,30.1,78,25.8,38.5,0.50,0.50,29,5.7
2022-09-13T15:00,28.4,79,24.5,34.0,2.70,2.70,64,7.7
2022-09-13T16:00,28.6,75,23.7,34.1,1.20,1.20,78,2.5
2022-09-13T17:00,27.9,78,23.8,32.7,0.40,0.40,50,7.9
2022-09-13T18:00,27.8,81,24.2,33.5,0.10,0.10,60,3.2
2022-09-13T19:00,27.6,81,24.0,33.4,0.10,0.10,35,2.6
2022-09-13T20:00,27.3,87,24.9,33.5,0.00,0.00,53,3.4
2022-09-13T21:00,26.9,90,25.0,33.1,0.00,0.00,45,3.9
2022-09-13T22:00,27.2,86,24.7,33.1,0.00,0.00,34,4.7
2022-09-13T23:00,27.0,87,24.6,32.8,0.50,0.50,68,4.8
2022-09-14T00:00,26.6,90,24.8,32.6,0.00,0.00,57,4.9
2022-09-14T01:00,26.9,89,24.9,32.8,0.50,0.50,61,5.1
2022-09-14T02:00,26.8,89,24.8,32.4,0.00,0.00,53,6.8
2022-09-14T03:00,26.2,94,25.2,32.2,0.00,0.00,43,5.8
2022-09-14T04:00,25.8,95,24.9,31.8,0.00,0.00,36,4.5
2022-09-14T05:00,25.5,94,24.5,31.3,0.00,0.00,37,5.0
2022-09-14T06:00,25.1,95,24.2,30.9,0.00,0.00,46,3.6
2022-09-14T07:00,26.1,90,24.4,31.5,0.00,0.00,21,7.2
2022-09-14T08:00,26.9,88,24.8,32.9,0.00,0.00,2,4.1
2022-09-14T09:00,28.2,82,24.8,34.6,0.00,0.00,24,1.6
2022-09-14T10:00,29.2,77,24.7,35.8,0.10,0.10,30,5.9
2022-09-14T11:00,29.9,74,24.8,37.6,0.10,0.10,41,4.9
2022-09-14T12:00,30.2,75,25.3,38.4,0.20,0.20,42,6.7
2022-09-14T13:00,29.8,73,24.4,36.8,3.00,3.00,61,10.4
2022-09-14T14:00,27.6,79,23.6,33.8,3.20,3.20,100,4.9
2022-09-14T15:00,28.5,77,24.2,33.5,0.20,0.20,31,8.3
2022-09-14T16:00,29.3,73,24.0,33.5,0.00,0.00,29,13.4
2022-09-14T17:00,27.6,82,24.3,31.3,0.40,0.40,51,17.8
2022-09-14T18:00,27.5,82,24.1,32.1,0.00,0.00,38,10.3
2022-09-14T19:00,27.7,83,24.5,33.0,0.00,0.00,44,7.7
2022-09-14T20:00,27.3,85,24.6,32.7,0.00,0.00,31,7.6
2022-09-14T21:00,27.0,87,24.6,32.4,0.00,0.00,30,7.9
2022-09-14T22:00,26.8,88,24.6,32.6,0.00,0.00,33,4.9
2022-09-14T23:00,26.6,90,24.7,32.5,0.00,0.00,31,4.7
2022-09-15T00:00,26.4,90,24.7,32.0,0.00,0.00,40,7.1
2022-09-15T01:00,26.4,85,23.7,30.9,0.00,0.00,43,9.7
2022-09-15T02:00,25.9,86,23.4,30.3,0.00,0.00,32,9.0
2022-09-15T03:00,25.5,88,23.3,30.4,0.00,0.00,41,5.5
2022-09-15T04:00,25.4,88,23.2,29.9,0.00,0.00,44,7.3
2022-09-15T05:00,25.3,87,22.9,30.0,0.00,0.00,35,5.2
2022-09-15T06:00,25.2,87,22.9,30.0,0.00,0.00,32,4.9
2022-09-15T07:00,26.4,83,23.3,30.8,0.00,0.00,33,8.9
2022-09-15T08:00,27.2,79,23.3,31.7,0.00,0.00,41,8.3
2022-09-15T09:00,28.1,77,23.7,32.7,0.00,0.00,30,8.7
2022-09-15T10:00,29.0,76,24.2,34.1,0.00,0.00,31,9.3
2022-09-15T11:00,29.8,74,24.6,36.4,0.10,0.10,29,10.2
2022-09-15T12:00,30.2,73,24.8,37.0,0.20,0.20,40,13.3
2022-09-15T13:00,29.8,73,24.4,36.1,1.60,1.60,65,13.7
2022-09-15T14:00,29.7,75,24.8,35.9,0.00,0.00,29,13.0
2022-09-15T15:00,28.9,77,24.4,34.5,0.00,0.00,38,9.2
2022-09-15T16:00,27.2,83,24.1,31.3,1.30,1.30,64,14.0
2022-09-15T17:00,27.2,86,24.7,32.8,0.50,0.50,35,7.1
2022-09-15T18:00,27.4,86,24.8,33.7,0.10,0.10,33,2.1
2022-09-15T19:00,29.1,82,25.8,34.7,0.00,0.00,53,11.9
2022-09-15T20:00,29.1,82,25.8,34.9,0.00,0.00,41,10.2
2022-09-15T21:00,29.0,81,25.5,34.7,0.00,0.00,77,9.5
2022-09-15T22:00,28.0,88,25.7,34.4,0.00,0.00,49,5.4
2022-09-15T23:00,27.7,89,25.7,32.8,0.00,0.00,32,14.4
2022-09-16T00:00,27.0,83,23.8,30.8,0.00,0.00,35,14.8
2022-09-16T01:00,26.6,82,23.2,30.6,0.00,0.00,32,11.2
2022-09-16T02:00,26.3,83,23.1,30.6,0.00,0.00,37,9.4
2022-09-16T03:00,26.2,83,23.0,30.3,0.00,0.00,36,9.8
2022-09-16T04:00,26.0,83,22.9,30.2,0.00,0.00,37,9.1
2022-09-16T05:00,25.8,84,22.9,29.8,0.00,0.00,28,9.8
2022-09-16T06:00,25.6,85,23.0,30.1,0.00,0.00,30,7.2
2022-09-16T07:00,27.3,80,23.4,31.9,0.00,0.00,16,7.9
2022-09-16T08:00,28.4,75,23.4,32.7,0.00,0.00,9,9.7
2022-09-16T09:00,29.0,72,23.5,33.5,0.00,0.00,16,9.5
2022-09-16T10:00,29.5,71,23.8,34.7,0.10,0.10,18,8.7
2022-09-16T11:00,29.9,72,24.2,36.1,0.10,0.10,13,10.7
2022-09-16T12:00,30.3,70,24.1,36.9,0.00,0.00,15,11.2
2022-09-16T13:00,30.7,68,24.2,37.5,0.00,0.00,22,10.5
2022-09-16T14:00,30.7,69,24.5,37.2,0.00,0.00,42,10.8
2022-09-16T15:00,29.1,76,24.4,33.5,0.90,0.90,66,16.0
2022-09-16T16:00,27.0,84,24.0,31.5,1.40,1.40,38,11.6
2022-09-16T17:00,27.7,81,24.2,33.6,0.00,0.00,34,2.5
2022-09-16T18:00,27.6,83,24.6,33.7,0.00,0.00,39,2.5
2022-09-16T19:00,28.2,81,24.5,33.9,0.00,0.00,47,5.0
2022-09-16T20:00,28.0,84,25.1,33.9,0.00,0.00,42,6.1
2022-09-16T21:00,28.3,82,24.9,33.9,0.00,0.00,31,7.1
2022-09-16T22:00,28.1,84,25.1,33.8,0.00,0.00,36,7.4
2022-09-16T23:00,27.9,83,24.8,33.2,0.00,0.00,35,9.0
2022-09-17T00:00,27.5,84,24.6,32.6,0.00,0.00,31,9.5
2022-09-17T01:00,27.0,82,23.6,31.3,0.00,0.00,32,11.4
2022-09-17T02:00,26.8,84,24.0,31.2,0.00,0.00,36,11.6
2022-09-17T03:00,26.6,87,24.3,31.5,0.00,0.00,36,9.4
2022-09-17T04:00,26.3,89,24.4,31.8,0.00,0.00,46,6.0
2022-09-17T05:00,26.4,88,24.2,31.8,0.00,0.00,34,5.7
2022-09-17T06:00,26.5,89,24.5,32.0,0.00,0.00,34,6.1
2022-09-17T07:00,27.6,81,24.0,32.9,0.00,0.00,47,5.9
2022-09-17T08:00,28.4,75,23.6,33.1,0.00,0.00,43,7.9
2022-09-17T09:00,28.9,73,23.6,33.9,0.00,0.00,30,6.1
2022-09-17T10:00,29.5,72,23.9,34.9,0.10,0.10,40,7.1
2022-09-17T11:00,29.9,72,24.4,36.6,0.10,0.10,23,8.8
2022-09-17T12:00,30.0,71,24.2,36.4,0.10,0.10,28,9.5
2022-09-17T13:00,30.4,71,24.6,37.5,0.00,0.00,18,9.5
2022-09-17T14:00,30.2,72,24.6,36.7,0.00,0.00,26,11.6
2022-09-17T15:00,29.5,74,24.3,34.8,0.70,0.70,87,14.3
2022-09-17T16:00,26.5,86,23.9,29.9,3.10,3.10,52,17.7
2022-09-17T17:00,26.7,84,23.9,31.6,0.20,0.20,41,7.9
2022-09-17T18:00,26.9,88,24.7,32.7,0.30,0.30,44,5.3
2022-09-17T19:00,27.7,85,24.9,33.2,0.30,0.30,53,8.0
2022-09-17T20:00,27.5,88,25.3,33.7,1.70,1.70,63,5.4
2022-09-17T21:00,27.8,86,25.3,33.4,0.40,0.40,81,9.3
2022-09-17T22:00,27.7,88,25.5,33.6,0.20,0.20,77,8.1
2022-09-17T23:00,27.7,85,25.0,33.2,0.00,0.00,90,8.7
2022-09-18T00:00,27.4,87,25.1,32.9,0.00,0.00,89,8.9
2022-09-18T01:00,26.7,89,24.8,32.4,0.00,0.00,38,6.5
2022-09-18T02:00,25.9,91,24.2,31.4,0.00,0.00,49,5.0
2022-09-18T03:00,26.2,90,24.3,31.8,0.00,0.00,48,4.6
2022-09-18T04:00,25.9,92,24.5,31.7,0.00,0.00,94,4.5
2022-09-18T05:00,26.2,92,24.7,32.1,0.00,0.00,92,4.7
2022-09-18T06:00,26.0,93,24.8,31.8,0.00,0.00,100,5.8
2022-09-18T07:00,27.8,80,24.1,33.3,0.00,0.00,90,4.8
2022-09-18T08:00,27.9,81,24.2,33.0,1.40,1.40,67,7.5
2022-09-18T09:00,27.9,76,23.3,31.7,2.50,2.50,82,12.8
2022-09-18T10:00,27.9,79,24.0,32.6,0.90,0.90,100,9.6
2022-09-18T11:00,28.3,77,23.9,32.5,0.10,0.10,97,12.5
2022-09-18T12:00,28.5,75,23.6,31.7,1.80,1.80,68,18.2
2022-09-18T13:00,28.1,79,24.1,31.7,0.30,0.30,81,17.6
2022-09-18T14:00,28.5,79,24.6,32.9,0.00,0.00,45,16.5
2022-09-18T15:00,28.8,77,24.5,32.9,0.00,0.00,56,15.9
2022-09-18T16:00,28.9,77,24.5,33.3,0.10,0.10,42,14.0
2022-09-18T17:00,28.9,76,24.3,33.6,0.10,0.10,56,11.0
2022-09-18T18:00,28.0,81,24.5,33.4,1.20,1.20,94,6.9
2022-09-18T19:00,27.5,86,24.9,33.7,0.00,0.00,94,4.0
2022-09-18T20:00,27.3,87,24.9,33.7,0.60,0.60,94,1.8
2022-09-18T21:00,26.9,88,24.8,32.9,1.40,1.40,93,4.6
2022-09-18T22:00,26.8,87,24.4,32.4,2.50,2.50,72,5.4
2022-09-18T23:00,26.6,90,24.7,32.2,0.60,0.60,90,6.8
2022-09-19T00:00,26.3,88,24.1,31.0,0.00,0.00,90,10.1
2022-09-19T01:00,26.1,85,23.5,30.7,0.00,0.00,91,8.1
2022-09-19T02:00,25.9,86,23.4,30.5,0.00,0.00,91,7.9
2022-09-19T03:00,25.7,86,23.3,30.4,0.10,0.10,90,6.9
2022-09-19T04:00,25.6,89,23.6,30.7,1.20,1.20,90,5.7
2022-09-19T05:00,25.5,90,23.7,30.6,3.50,3.50,90,5.7
2022-09-19T06:00,25.5,92,24.1,31.2,1.60,1.60,91,3.3
2022-09-19T07:00,25.9,85,23.1,30.4,1.10,1.10,90,7.1
2022-09-19T08:00,26.3,84,23.3,30.9,0.00,0.00,90,7.6
2022-09-19T09:00,26.8,82,23.4,31.4,0.00,0.00,90,7.6
2022-09-19T10:00,27.4,81,24.0,32.3,0.00,0.00,90,8.2
2022-09-19T11:00,27.8,82,24.3,32.7,0.00,0.00,91,9.7
2022-09-19T12:00,28.4,79,24.3,33.2,0.10,0.10,100,10.9
2022-09-19T13:00,28.7,78,24.5,33.4,0.10,0.10,80,11.7
2022-09-19T14:00,28.6,79,24.5,33.0,0.10,0.10,100,13.6
2022-09-19T15:00,25.8,95,24.9,31.3,3.70,3.70,100,8.0
2022-09-19T16:00,25.1,96,24.4,31.2,1.80,1.80,96,2.2
2022-09-19T17:00,26.1,91,24.5,32.2,0.50,0.50,91,2.3
2022-09-19T18:00,26.6,90,24.8,32.9,0.00,0.00,90,2.9
2022-09-19T19:00,28.3,74,23.2,31.8,0.00,0.00,92,14.1
2022-09-19T20:00,28.0,73,22.6,31.5,0.00,0.00,90,12.1
2022-09-19T21:00,27.5,74,22.5,31.3,0.00,0.00,53,9.5
2022-09-19T22:00,26.6,80,22.9,30.9,0.00,0.00,90,7.9
2022-09-19T23:00,26.5,77,22.2,30.3,0.00,0.00,89,8.2
2022-09-20T00:00,26.3,74,21.3,29.6,0.00,0.00,90,8.8
2022-09-20T01:00,26.1,73,20.8,28.7,0.00,0.00,82,11.6
2022-09-20T02:00,25.8,76,21.2,29.0,0.00,0.00,89,9.1
2022-09-20T03:00,25.7,80,21.9,29.4,0.00,0.00,89,7.6
2022-09-20T04:00,25.7,81,22.2,29.7,0.00,0.00,83,6.7
2022-09-20T05:00,25.6,84,22.6,29.8,0.00,0.00,87,8.0
2022-09-20T06:00,25.7,84,22.7,30.1,0.20,0.20,82,6.4
2022-09-20T07:00,25.9,81,22.4,29.9,0.00,0.00,29,8.2
2022-09-20T08:00,27.2,76,22.5,31.2,0.00,0.00,71,8.3
2022-09-20T09:00,28.0,75,23.1,32.0,0.00,0.00,61,11.2
2022-09-20T10:00,28.9,72,23.5,32.5,0.00,0.00,62,15.0
2022-09-20T11:00,29.6,70,23.6,33.4,0.00,0.00,74,16.4
2022-09-20T12:00,29.8,70,23.7,34.2,0.10,0.10,87,14.7
2022-09-20T13:00,30.0,68,23.4,33.7,0.50,0.50,68,13.7
2022-09-20T14:00,31.1,62,23.1,35.3,0.00,0.00,34,13.8
2022-09-20T15:00,30.7,63,22.9,34.3,0.20,0.20,74,16.2
2022-09-20T16:00,30.7,67,23.8,34.6,0.00,0.00,39,14.3
2022-09-20T17:00,30.6,67,23.8,35.1,0.00,0.00,43,10.2
2022-09-20T18:00,29.3,77,24.8,35.2,0.00,0.00,45,4.9
2022-09-20T19:00,28.3,67,21.5,31.8,0.00,0.00,34,8.0
2022-09-20T20:00,28.1,67,21.5,31.5,0.00,0.00,42,8.3
2022-09-20T21:00,27.9,68,21.4,31.2,0.00,0.00,49,9.4
2022-09-20T22:00,27.4,66,20.5,29.9,0.00,0.00,43,11.5
2022-09-20T23:00,26.9,66,20.0,28.8,0.00,0.00,42,13.5
2022-09-21T00:00,26.5,67,19.9,28.1,0.00,0.00,28,14.8
2022-09-21T01:00,26.1,69,19.9,27.8,0.00,0.00,7,14.6
2022-09-21T02:00,25.9,70,19.9,27.6,0.00,0.00,15,14.7
2022-09-21T03:00,25.6,72,20.1,27.4,0.00,0.00,34,14.5
2022-09-21T04:00,25.2,74,20.2,27.3,0.00,0.00,40,12.9
2022-09-21T05:00,24.9,75,20.3,27.3,0.00,0.00,37,11.1
2022-09-21T06:00,24.8,77,20.4,27.3,0.00,0.00,38,10.5
2022-09-21T07:00,25.6,78,21.5,28.3,0.00,0.00,52,14.0
2022-09-21T08:00,26.7,76,22.2,29.7,0.00,0.00,71,14.3
2022-09-21T09:00,28.1,74,22.9,31.5,0.00,0.00,39,13.8
2022-09-21T10:00,29.4,68,22.9,33.3,0.00,0.00,35,14.3
2022-09-21T11:00,30.4,66,23.2,35.8,0.00,0.00,33,11.2
2022-09-21T12:00,30.9,65,23.5,37.5,0.00,0.00,36,8.4
2022-09-21T13:00,31.1,65,23.7,37.9,0.00,0.00,38,6.9
2022-09-21T14:00,31.1,65,23.8,36.9,0.00,0.00,43,9.1
2022-09-21T15:00,31.1,64,23.5,36.7,0.00,0.00,35,2.6
2022-09-21T16:00,30.3,68,23.7,35.1,0.00,0.00,56,7.9
2022-09-21T17:00,25.9,86,23.4,28.9,14.20,14.20,94,18.6
2022-09-21T18:00,25.5,87,23.2,29.9,1.00,1.00,42,8.3
2022-09-21T19:00,27.0,83,23.8,31.9,0.90,0.90,57,7.6
2022-09-21T20:00,26.6,89,24.7,32.6,0.00,0.00,58,4.4
2022-09-21T21:00,26.9,86,24.3,32.7,0.00,0.00,67,3.2
2022-09-21T22:00,25.7,87,23.4,30.1,3.90,3.90,83,9.5
2022-09-21T23:00,25.8,90,24.0,31.5,0.10,0.10,37,2.5
2022-09-22T00:00,25.8,90,24.0,31.2,0.20,0.20,35,5.2
2022-09-22T01:00,25.9,89,24.0,31.3,0.10,0.10,47,4.9
2022-09-22T02:00,25.8,89,23.8,31.0,0.00,0.00,78,5.8
2022-09-22T03:00,25.9,90,24.2,30.5,0.10,0.10,100,11.9
2022-09-22T04:00,25.4,90,23.6,30.0,0.20,0.20,97,9.0
2022-09-22T05:00,24.8,91,23.3,29.4,1.10,1.10,90,7.2
2022-09-22T06:00,25.0,89,23.1,29.3,0.10,0.10,94,8.6
2022-09-22T07:00,25.2,90,23.4,29.3,0.00,0.00,97,11.2
2022-09-22T08:00,25.3,90,23.5,29.6,0.10,0.10,93,10.3
2022-09-22T09:00,25.9,88,23.7,30.1,0.00,0.00,88,11.8
2022-09-22T10:00,26.2,86,23.8,30.6,0.00,0.00,90,10.8
2022-09-22T11:00,26.7,85,24.0,31.4,0.30,0.30,75,10.0
2022-09-22T12:00,28.0,81,24.5,33.4,0.30,0.30,56,10.2
